Data,Formato,Kg_Produzidos,Metro_Linear,Metro_Quadrado,Tipo_Onda,Tipo_Papel,Turno
2026-05-08 00:00:00,2200,17968,14204,31248,BC,CM,TARDE
2026-05-08 00:00:00,2270,1229,1105,2508,B,BK,TARDE
2026-05-08 00:00:00,2270,1622,1881,4269,B,KK,MANHA
2026-05-08 00:00:00,2270,5681,5056,11477,C,KK-RI,TARDE
2026-05-08 00:00:00,2430,1211,1425,3462,B,KM,MANHA
2026-05-08 00:00:00,2430,1737,1459,3545,B,BK,TARDE
2026-05-08 00:00:00,2430,2392,2493,6057,C,KK,MANHA
2026-05-08 00:00:00,2430,2401,1719,4177,BC,KM,MANHA
2026-05-08 00:00:00,2430,3482,2239,5440,BC,KK,MANHA
2026-05-08 00:00:00,2430,3696,4346,10560,B,KC,MANHA
2026-05-08 00:00:00,2430,3789,2136,5190,BC,KK-RI,MANHA
2026-05-08 00:00:00,2430,3838,4157,10101,B,KM,MANHA
2026-05-11 00:00:00,2040,16380,22942,46861,B,KC,TARDE
2026-05-11 00:00:00,2200,2156,2800,6160,B,KC,TARDE
2026-05-11 00:00:00,2200,2950,4625,10175,B,CC,TARDE
2026-05-11 00:00:00,2200,3293,3119,6861,B,KK-RI,MANHA
2026-05-11 00:00:00,2200,9260,8769,19291,B,KK-RI/E,MANHA
2026-05-11 00:00:00,2270,830,636,1443,BC,KM,MANHA
2026-05-11 00:00:00,2270,1533,1930,4381,B,KM,MANHA
2026-05-11 00:00:00,2270,2148,3053,6930,B,MM,TARDE
2026-05-11 00:00:00,2270,5411,5298,12026,B,KK,MANHA
2026-05-11 00:00:00,2270,5795,4440,10078,BC,KM,MANHA
2026-05-11 00:00:00,2270,6371,9054,20552,B,MM,MANHA
2026-05-11 00:00:00,2270,9284,9089,20632,B,KB,TARDE
2026-05-11 00:00:00,2430,910,986,2395,B,KC,TARDE
2026-05-11 00:00:00,2430,1844,1687,4099,B,KB,MANHA
2026-05-11 00:00:00,2430,2123,2300,5589,B,KC,TARDE
2026-05-11 00:00:00,2430,2867,2987,7258,C,KK,MANHA
2026-05-11 00:00:00,2430,3390,4501,10937,B,MM,TARDE
2026-05-11 00:00:00,2430,8324,11051,26853,B,CC,TARDE
2026-05-12 00:00:00,2000,1470,1058,2116,B,KK,TARDE
2026-05-12 00:00:00,2200,771,731,1608,B,KK,TARDE
2026-05-12 00:00:00,2200,1585,1501,3302,B,KM,TARDE
2026-05-12 00:00:00,2200,1767,2296,5051,B,KC,MANHA
2026-05-12 00:00:00,2200,4021,2504,5508,BC,KK-RI,MANHA
2026-05-12 00:00:00,2270,1702,1304,2960,BC,KK,TARDE
2026-05-12 00:00:00,2270,1928,1517,3443,C,KK-RI,MANHA
2026-05-12 00:00:00,2270,3979,3542,8040,C,KK-RI,MANHA
2026-05-12 00:00:00,2270,5771,4422,10037,BC,KM,TARDE
2026-05-12 00:00:00,2270,9679,4660,10578,BC,KK-RI,MANHA
2026-05-12 00:00:00,2270,10608,8818,20016,BC,CM,TARDE
2026-05-12 00:00:00,2270,10887,8341,18934,BC,KM,MANHA
2026-05-12 00:00:00,2430,767,780,1895,B,BM,MANHA
2026-05-12 00:00:00,2430,789,928,2255,B,KM,MANHA
2026-05-12 00:00:00,2430,1252,747,1815,BC,KK,TARDE
2026-05-12 00:00:00,2430,3143,1875,4556,BC,KM,TARDE
2026-05-12 00:00:00,2430,3221,2501,6077,BC,CM,TARDE
2026-05-12 00:00:00,2430,3371,1802,4378,BC,KK,TARDE
2026-05-12 00:00:00,2430,4889,4192,10186,B,KK,TARDE
2026-05-12 00:00:00,2430,5686,6411,15578,C,KM,MANHA
2026-05-12 00:00:00,2430,8041,6553,15923,C,BK,MANHA
2026-05-12 00:00:00,2430,12871,10810,26268,B,BK,TARDE
2026-05-13 00:00:00,2040,1506,2110,4304,B,KC,MANHA
2026-05-13 00:00:00,2040,1918,3034,6189,B,CC,MANHA
2026-05-13 00:00:00,2040,3513,3827,7807,B,BK,TARDE
2026-05-13 00:00:00,2040,3808,5657,11540,B,MC,MANHA
2026-05-13 00:00:00,2040,5255,7807,15926,B,MC,TARDE
2026-05-13 00:00:00,2200,1075,1287,2831,B,KK,TARDE
2026-05-13 00:00:00,2200,1371,1641,3610,B,KM,TARDE
2026-05-13 00:00:00,2270,531,642,1457,C,KM,MANHA
2026-05-13 00:00:00,2270,632,796,1806,B,KK,TARDE
2026-05-13 00:00:00,2270,822,953,2163,B,KK,MANHA
2026-05-13 00:00:00,2270,1307,1280,2905,B,KB,TARDE
2026-05-13 00:00:00,2270,1511,1686,3827,C,KC,MANHA
2026-05-13 00:00:00,2270,1857,1670,3790,B,BK,TARDE
2026-05-13 00:00:00,2270,2502,1764,4004,BC,KK,MANHA
2026-05-13 00:00:00,2270,12595,15853,35986,B,KM,MANHA
2026-05-13 00:00:00,2430,482,473,1149,B,BB,TARDE
2026-05-13 00:00:00,2430,1657,1083,2631,BC,KK,MANHA
2026-05-13 00:00:00,2430,2589,3045,7399,B,KK,TARDE
2026-05-13 00:00:00,2430,3954,3321,8070,B,BK,TARDE
2026-05-13 00:00:00,2430,4032,4367,10611,B,KC,TARDE
2026-05-13 00:00:00,2430,6704,4798,11659,BC,KM,MANHA
2026-05-13 00:00:00,2430,10913,5685,13814,BC,KK,TARDE
2026-05-14 00:00:00,2040,1983,1231,2511,BC,KK-RI,TARDE
2026-05-14 00:00:00,2040,3210,5077,1035,B,CM,TARDE
2026-05-14 00:00:00,2040,3262,3439,7015,C,KK,MANHA
2026-05-14 00:00:00,2200,832,996,2191,B,KK,MANHA
2026-05-14 00:00:00,2270,1399,1370,3109,B,KB,TARDE
2026-05-14 00:00:00,2270,1418,2016,4576,B,CC,TARDE
2026-05-14 00:00:00,2270,1766,1353,3071,BC,KM,TARDE
2026-05-14 00:00:00,2270,1771,1734,3936,B,BK,TARDE
2026-05-14 00:00:00,2270,2155,4184,9497,B,KK,TARDE
2026-05-14 00:00:00,2270,5636,8010,18182,B,MM,MANHA
2026-05-14 00:00:00,2270,7608,6324,14355,BC,KM,MANHA
2026-05-14 00:00:00,2270,8292,10437,23691,B,KM,MANHA
2026-05-14 00:00:00,2270,8543,7630,17258,C,KK-RI,TARDE
2026-05-14 00:00:00,2430,1134,1229,2986,B,KK,TARDE
2026-05-14 00:00:00,2430,1281,1226,2979,B,KK,TARDE
2026-05-14 00:00:00,2430,2161,2252,5472,C,KK-RI,TARDE
2026-05-14 00:00:00,2430,4248,3885,9440,B,KB,TARDE
2026-05-14 00:00:00,2430,6656,6935,16852,C,KK,MANHA
2026-05-14 00:00:00,2430,11067,4532,11012,BC,KK,MANHA
2026-05-14 00:00:00,2430,13590,15980,38831,B,KC,TARDE
2026-05-15 00:00:00,2000,3430,5533,11066,B,CM,MANHA
2026-05-15 00:00:00,2040,675,1068,2178,B,CM,TARDE
2026-05-15 00:00:00,2040,910,1440,2937,B,CM,MANHA
2026-05-15 00:00:00,2040,1022,1237,2523,B,BK,TARDE
2026-05-15 00:00:00,2040,2230,3527,7195,B,CC,TARDE
2026-05-15 00:00:00,2040,2444,3423,6982,B,KM,TARDE
2026-05-15 00:00:00,2200,2680,3930,8646,B,CC,MANHA
2026-05-15 00:00:00,2200,3488,1934,4254,BC,KK-RI,MANHA
2026-05-15 00:00:00,2200,3930,3107,6835,BC,KC,MANHA
2026-05-15 00:00:00,2200,32710,25858,56887,BC,CC,TARDE
2026-05-15 00:00:00,2270,6724,5152,11695,BC,KM,MANHA
2026-05-15 00:00:00,2430,2159,1975,4799,B,KK,TARDE
2026-05-15 00:00:00,2430,7770,9136,22200,B,KC,TARDE
2026-05-15 00:00:00,2430,11148,3186,7741,BC,KK,MANHA
2026-05-18 00:00:00,2040,941,1168,2382,C,KK,MANHA
2026-05-18 00:00:00,2040,1469,1549,3159,C,KM,MANHA
2026-05-18 00:00:00,2040,2471,2692,5491,B,KK,MANHA
2026-05-18 00:00:00,2200,900,650,1430,BC,KK,TARDE
2026-05-18 00:00:00,2200,1168,1311,2884,B,BK-RI,MANHA
2026-05-18 00:00:00,2200,4314,3064,6740,BC,KC,TARDE
2026-05-18 00:00:00,2200,4941,4991,10980,B,KK,MANHA
2026-05-18 00:00:00,2200,7023,7094,15606,B,KM,TARDE
2026-05-18 00:00:00,2200,10502,12563,27638,B,KK,TARDE
2026-05-18 00:00:00,2270,4632,5370,12189,B,KK,TARDE
2026-05-18 00:00:00,2270,10222,12867,29208,B,KM,MANHA
2026-05-18 00:00:00,2430,716,808,1963,C,KM,TARDE
2026-05-18 00:00:00,2430,807,875,2126,B,KM,MANHA
2026-05-18 00:00:00,2430,1879,1121,2724,BC,KK,TARDE
2026-05-18 00:00:00,2430,2165,1980,4811,B,KM,TARDE
2026-05-18 00:00:00,2430,2671,1094,2658,BC,KK,TARDE
2026-05-18 00:00:00,2430,2813,1586,3853,BC,KK,MANHA
2026-05-18 00:00:00,2430,2957,1667,4050,BC,KK,TARDE
2026-05-18 00:00:00,2430,2978,1915,4653,BC,KM,TARDE
2026-05-18 00:00:00,2430,4589,2453,5960,BC,KK,TARDE
2026-05-18 00:00:00,2430,5695,5934,14419,C,KK,MANHA
2026-05-18 00:00:00,2430,9705,5471,13294,BC,KK-RI,TARDE
2026-05-18 00:00:00,2430,10297,8391,20390,C,BK,MANHA
2026-05-19 00:00:00,2040,1185,1874,3822,B,CC,MANHA
2026-05-19 00:00:00,2040,1463,1966,4010,C,KM,TARDE
2026-05-19 00:00:00,2040,2022,2360,4814,C,KK,TARDE
2026-05-19 00:00:00,2040,2430,3016,6152,C,KK,MANHA
2026-05-19 00:00:00,2040,4120,5113,10430,C,KK,TARDE
2026-05-19 00:00:00,2040,7330,10267,20944,B,KC,MANHA
2026-05-19 00:00:00,2200,1315,1514,3330,C,KC,TARDE
2026-05-19 00:00:00,2200,2731,2587,5691,B,KK-RI,MANHA
2026-05-19 00:00:00,2200,6603,8576,18867,B,KM,MANHA
2026-05-19 00:00:00,2200,9056,5211,11464,BC,KK-RI,TARDE
2026-05-19 00:00:00,2270,1109,1237,2807,C,KK,TARDE
2026-05-19 00:00:00,2270,1398,1560,3541,C,KK,MANHA
2026-05-19 00:00:00,2270,1782,2243,5091,B,KM,TARDE
2026-05-19 00:00:00,2270,3838,4633,10516,C,KM,TARDE
2026-05-19 00:00:00,2270,3904,4247,9640,B,BM,MANHA
2026-05-19 00:00:00,2270,3936,4564,10360,B,KM,MANHA
2026-05-19 00:00:00,2270,4486,3993,9064,C,KK-RI,TARDE
2026-05-19 00:00:00,2270,4713,6698,15204,B,MM,MANHA
2026-05-19 00:00:00,2270,5025,4920,11168,B,KB,MANHA
2026-05-19 00:00:00,2270,5303,5192,11785,B,KK,TARDE
2026-05-19 00:00:00,2430,1264,1156,2809,B,KB,MANHA
2026-05-19 00:00:00,2430,4670,3051,7413,BC,KK,TARDE
2026-05-19 00:00:00,2430,6859,4909,11928,BC,KM,TARDE
2026-05-20 00:00:00,2040,2074,2187,4461,C,KK,TARDE
2026-05-20 00:00:00,2040,2243,3548,7237,B,CC,MANHA
2026-05-20 00:00:00,2040,2411,2542,5185,C,KK,MANHA
2026-05-20 00:00:00,2200,4697,6888,15153,B,CC,MANHA
2026-05-20 00:00:00,2200,8119,7689,16915,B,KK-RI/E,MANHA
2026-05-20 00:00:00,2200,8254,7657,16845,B,BK,TARDE
2026-05-20 00:00:00,2270,2486,1090,2474,BC,KK,TARDE
2026-05-20 00:00:00,2270,3396,4826,10955,B,CM,TARDE
2026-05-20 00:00:00,2270,3541,3467,7870,B,KK,MANHA
2026-05-20 00:00:00,2270,4225,4713,10698,C,KK,MANHA
2026-05-20 00:00:00,2270,4874,5651,12827,B,KK,TARDE
2026-05-20 00:00:00,2270,5406,4142,9402,BC,KM,TARDE
2026-05-20 00:00:00,2270,5809,2797,6349,BC,KK-RI,TARDE
2026-05-20 00:00:00,2270,8585,7719,17522,B,BK,TARDE
2026-05-20 00:00:00,2270,10377,13062,29650,B,KM,MANHA
2026-05-20 00:00:00,2430,1294,1315,3195,B,BM,MANHA
2026-05-20 00:00:00,2430,1551,1290,3134,C,KK-RI,TARDE
2026-05-20 00:00:00,2430,2439,2231,5421,B,KB,MANHA
2026-05-20 00:00:00,2430,4964,3492,8485,BC,KM-RI/E,TARDE
2026-05-20 00:00:00,2430,6402,3335,8104,BC,KK-RI,TARDE
2026-05-20 00:00:00,2430,6449,7583,18426,B,KM,TARDE
2026-05-21 00:00:00,2040,363,575,1173,B,CM,MANHA
2026-05-21 00:00:00,2040,3807,4148,8461,B,BK,MANHA
2026-05-21 00:00:00,2040,6118,9089,18541,B,MC,MANHA
2026-05-21 00:00:00,2270,536,369,837,BC,KM,TARDE
2026-05-21 00:00:00,2270,798,612,1389,BC,KM,TARDE
2026-05-21 00:00:00,2270,1430,1400,3178,B,KK,TARDE
2026-05-21 00:00:00,2270,2637,2499,5672,C,BK,TARDE
2026-05-21 00:00:00,2270,3953,3870,8784,B,BK,TARDE
2026-05-21 00:00:00,2270,6306,4832,10968,BC,KM,MANHA
2026-05-21 00:00:00,2270,6916,5299,12028,BC,KM,MANHA
2026-05-21 00:00:00,2430,1427,1546,3756,B,KM,TARDE
2026-05-21 00:00:00,2430,2147,2678,6507,B,MC,TARDE
2026-05-21 00:00:00,2430,2896,2408,5851,C,KK,TARDE
2026-05-21 00:00:00,2430,3157,3419,8308,B,KK,TARDE
2026-05-21 00:00:00,2430,4783,4017,9761,B,BK,TARDE
2026-05-21 00:00:00,2430,7030,9333,22679,B,MM,TARDE
2026-05-21 00:00:00,2430,15032,17675,42950,B,KM,TARDE
2026-05-22 00:00:00,2000,2992,4826,9652,B,CM,TARDE
2026-05-22 00:00:00,2040,4008,4367,8908,B,KK,TARDE
2026-05-22 00:00:00,2200,1419,1698,3735,B,KC,TARDE
2026-05-22 00:00:00,2200,1625,2111,4644,B,KC,TARDE
2026-05-22 00:00:00,2270,1369,1724,3913,B,KM,MANHA
2026-05-22 00:00:00,2270,1533,1501,3407,B,KK,MANHA
2026-05-22 00:00:00,2270,2932,3400,7718,B,KK,MANHA
2026-05-22 00:00:00,2270,4972,5765,13086,B,KK,MANHA
2026-05-22 00:00:00,2270,7116,8957,20332,B,KM,TARDE
2026-05-22 00:00:00,2430,811,530,1287,BC,KK,TARDE
2026-05-22 00:00:00,2430,1052,677,1645,BC,KM,MANHA
2026-05-22 00:00:00,2430,8133,6762,16431,C,KK,MANHA
2026-05-23 00:00:00,2200,1540,1556,3423,B,BK,MANHA
2026-05-23 00:00:00,2270,1203,1071,2431,C,KK-RI,MANHA
2026-05-23 00:00:00,2270,1616,1272,2887,C,KK-RI,MANHA
2026-05-23 00:00:00,2270,2441,2390,5425,B,BK,MANHA
2026-05-23 00:00:00,2270,2750,2693,6113,B,KK,MANHA
2026-05-23 00:00:00,2270,18005,8669,19678,BC,KK-RI,MANHA
2026-05-25 00:00:00,2040,2322,3672,7490,B,CC,MANHA
2026-05-25 00:00:00,2040,3222,4514,9208,B,KC,TARDE
2026-05-25 00:00:00,2100,5540,6514,13679,B,BK,MANHA
2026-05-25 00:00:00,2200,1360,1767,3887,B,KC,TARDE
2026-05-25 00:00:00,2200,1403,1615,3553,C,KC,MANHA
2026-05-25 00:00:00,2200,3299,1948,4285,BC,KK-RI,MANHA
2026-05-25 00:00:00,2200,5876,7029,15463,B,KM,TARDE
2026-05-25 00:00:00,2200,7654,4766,10485,BC,KK-RI,MANHA
2026-05-25 00:00:00,2270,710,632,1434,C,KK-RI,MANHA
2026-05-25 00:00:00,2270,904,789,1791,C,BK-RI,MANHA
2026-05-25 00:00:00,2270,1024,586,1330,BC,KK,MANHA
2026-05-25 00:00:00,2270,1681,1593,3616,C,KK-RI,MANHA
2026-05-25 00:00:00,2270,2871,3329,7556,B,KK,TARDE
2026-05-25 00:00:00,2270,2880,3213,7293,C,KK,TARDE
2026-05-25 00:00:00,2270,3365,4062,9220,C,KK,TARDE
2026-05-25 00:00:00,2270,6923,5304,12040,BC,KM,MANHA
2026-05-25 00:00:00,2270,9816,12355,28045,B,KM,TARDE
2026-05-25 00:00:00,2430,753,667,1620,C,KK,TARDE
2026-05-25 00:00:00,2430,2024,2109,5124,C,KK,TARDE
2026-05-25 00:00:00,2430,2784,3274,7955,B,KM,TARDE
2026-05-25 00:00:00,2430,3294,4374,10628,B,CM,MANHA
2026-05-25 00:00:00,2430,3664,2394,5817,BC,KK,TARDE
2026-05-25 00:00:00,2430,4371,4734,11503,B,KM,TARDE
2026-05-26 00:00:00,2200,4354,4124,9072,B,KK-RI,MANHA
2026-05-26 00:00:00,2200,7916,7497,16493,B,KK-RI,MANHA
2026-05-26 00:00:00,2270,2142,1475,3348,BC,KM,TARDE
2026-05-26 00:00:00,2270,3379,2809,6376,BC,CM,MANHA
2026-05-26 00:00:00,2270,4226,3761,8537,C,KK-RI,TARDE
2026-05-26 00:00:00,2270,6293,8943,20300,B,MM,MANHA
2026-05-26 00:00:00,2270,7010,5371,12192,BC,KM,TARDE
2026-05-26 00:00:00,2270,8688,4845,10998,BC,KK-RI,TARDE
2026-05-26 00:00:00,2270,9991,8305,18852,BC,CM,TARDE
2026-05-26 00:00:00,2430,633,492,1195,BC,CM,TARDE
2026-05-26 00:00:00,2430,1603,1885,4580,B,KM,MANHA
2026-05-26 00:00:00,2430,2309,1793,4356,BC,CM,TARDE
2026-05-26 00:00:00,2430,4681,3058,7430,BC,KK,TARDE
2026-05-26 00:00:00,2430,7137,5934,14419,C,KK,MANHA
2026-05-27 00:00:00,2040,2142,2659,5424,C,KK,TARDE
2026-05-27 00:00:00,2040,2299,2424,4944,C,KK,TARDE
2026-05-27 00:00:00,2040,3247,3538,7217,B,BK,MANHA
2026-05-27 00:00:00,2040,5410,5894,12023,B,KK-RI,TARDE
2026-05-27 00:00:00,2200,1101,1113,2448,B,KB,MANHA
2026-05-27 00:00:00,2200,1293,1225,2695,B,KM-RI,TARDE
2026-05-27 00:00:00,2200,1443,1727,3799,B,KK,MANHA
2026-05-27 00:00:00,2200,2899,4252,9354,B,CC,TARDE
2026-05-27 00:00:00,2200,3226,2963,6518,C,KK,TARDE
2026-05-27 00:00:00,2200,3412,3336,7339,C,KK,TARDE
2026-05-27 00:00:00,2270,1220,1156,2624,C,KK,TARDE
2026-05-27 00:00:00,2270,1505,1340,3041,C,KK,TARDE
2026-05-27 00:00:00,2270,2129,2085,4732,B,KK,MANHA
2026-05-27 00:00:00,2270,2631,2935,6662,C,KK,TARDE
2026-05-27 00:00:00,2270,2943,3552,8063,C,KM,TARDE
2026-05-27 00:00:00,2270,4298,4208,9552,B,KB,MANHA
2026-05-27 00:00:00,2270,7098,8934,20280,B,KM,TARDE
2026-05-27 00:00:00,2270,9587,13625,30928,B,CC,MANHA
2026-05-27 00:00:00,2430,498,662,1608,B,MM,MANHA
2026-05-27 00:00:00,2430,663,719,1747,B,KM,MANHA
2026-05-27 00:00:00,2430,891,965,2344,B,KK,MANHA
2026-05-27 00:00:00,2430,4183,5553,13493,B,CM,MANHA
2026-05-28 00:00:00,2040,4879,5144,10493,C,KK,MANHA
2026-05-28 00:00:00,2200,1439,1870,4114,B,KM,TARDE
2026-05-28 00:00:00,2200,7713,4438,9763,BC,KK-RI,MANHA
2026-05-28 00:00:00,2200,9864,6142,13512,BC,KK,TARDE
2026-05-28 00:00:00,2270,1320,1293,2935,B,BK,MANHA
2026-05-28 00:00:00,2270,1391,973,2208,BC,KK,TARDE
2026-05-28 00:00:00,2270,1719,2296,5211,B,MC,MANHA
2026-05-28 00:00:00,2270,1784,2536,5756,B,CC,MANHA
2026-05-28 00:00:00,2270,2140,2584,5865,C,KK,TARDE
2026-05-28 00:00:00,2270,2325,2529,5740,B,BM,MANHA
2026-05-28 00:00:00,2270,3140,1512,3432,BC,KK,MANHA
2026-05-28 00:00:00,2270,7042,4029,9145,BC,KK-RI,MANHA
2026-05-28 00:00:00,2270,14860,18704,42458,B,KM,MANHA
2026-05-28 00:00:00,2270,18597,8954,20325,BC,KK-RI,TARDE
2026-05-28 00:00:00,2430,353,469,1139,B,MM,TARDE
2026-05-28 00:00:00,2430,777,928,2255,B,BC,TARDE
2026-05-28 00:00:00,2430,1046,1180,2867,C,KM,MANHA
2026-05-28 00:00:00,2430,1410,1469,3569,C,KK,MANHA
2026-05-28 00:00:00,2430,2669,1878,4563,BC,KM-RE,TARDE
2026-05-28 00:00:00,2430,9918,5301,12881,BC,KK-RI,TARDE
2026-05-29 00:00:00,2040,273,384,783,B,CC-AM,MANHA
2026-05-29 00:00:00,2040,1095,1534,3129,B,KM,TARDE
2026-05-29 00:00:00,2040,1807,2531,5163,B,KM,MANHA
2026-05-29 00:00:00,2040,5241,8288,16907,B,CC,MANHA
2026-05-29 00:00:00,2040,7242,10758,21946,B,MC,MANHA
2026-05-29 00:00:00,2200,2027,2333,5132,C,KK,TARDE
2026-05-29 00:00:00,2200,3613,4158,9147,C,KC,MANHA
2026-05-29 00:00:00,2200,4332,3425,7535,BC,KM,TARDE
2026-05-29 00:00:00,2200,7945,7524,16552,B,KK,TARDE
2026-05-29 00:00:00,2200,24924,19703,43346,BC,CC,TARDE
2026-05-29 00:00:00,2270,772,895,2031,B,KC,TARDE
2026-05-29 00:00:00,2270,2126,2567,5827,C,KK,MANHA
2026-05-29 00:00:00,2270,3181,2190,4971,BC,KM,TARDE
2026-05-29 00:00:00,2270,3757,2399,5445,BC,KK,TARDE
2026-05-29 00:00:00,2270,4346,3330,7559,BC,KM,TARDE
2026-05-29 00:00:00,2430,3541,4701,11423,B,CM,MANHA
2026-05-29 00:00:00,2430,4854,4439,10786,B,KK,MANHA
2026-05-29 00:00:00,2430,7574,10055,24433,B,MM,MANHA
2026-05-30 00:00:00,2200,197,187,411,B,KK-AM,MANHA
2026-05-30 00:00:00,2270,8478,9829,22311,B,KC,MANHA
2026-05-30 00:00:00,2270,9952,12527,28436,B,KM,MANHA
2026-06-01 00:00:00,2040,1982,1963,4004,C,KK,TARDE
2026-06-01 00:00:00,2040,2435,3022,6164,C,KK,TARDE
2026-06-01 00:00:00,2040,4813,3420,6976,BC,KK,TARDE
2026-06-01 00:00:00,2200,2578,1522,3348,BC,KK,MANHA
2026-06-01 00:00:00,2200,5424,3202,7044,BC,KK,MANHA
2026-06-01 00:00:00,2200,6884,6954,15298,B,KK,MANHA
2026-06-01 00:00:00,2200,9242,7306,16073,BC,KM,TARDE
2026-06-01 00:00:00,2200,9896,7029,15463,BC,KM,MANHA
2026-06-01 00:00:00,2200,10130,5980,13156,BC,KK,TARDE
2026-06-01 00:00:00,2200,10734,12846,28261,B,KM,MANHA
2026-06-01 00:00:00,2270,2933,4168,9461,B,MM,TARDE
2026-06-01 00:00:00,2430,1082,958,2327,C,BK,TARDE
2026-06-01 00:00:00,2430,4378,5813,14125,B,MM,TARDE
2026-06-01 00:00:00,2430,7331,6095,14810,C,KK,TARDE
2026-06-02 00:00:00,2040,1130,964,1966,BC,KM,TARDE
2026-06-02 00:00:00,2040,1615,2555,5212,B,CM,TARDE
2026-06-02 00:00:00,2040,2066,2412,4920,B,BB,MANHA
2026-06-02 00:00:00,2040,2533,3549,7239,B,KM,MANHA
2026-06-02 00:00:00,2040,4518,3210,6548,BC,KK,TARDE
2026-06-02 00:00:00,2040,5918,5046,10293,BC,KM,MANHA
2026-06-02 00:00:00,2040,6388,6959,14196,B,BK,MANHA
2026-06-02 00:00:00,2200,1131,1353,2976,B,KK,TARDE
2026-06-02 00:00:00,2200,1153,1248,2745,B,BB,TARDE
2026-06-02 00:00:00,2200,1496,1864,4100,B,KK,TARDE
2026-06-02 00:00:00,2200,3594,3631,7988,B,KK,TARDE
2026-06-02 00:00:00,2200,5153,4880,10736,B,KK,TARDE
2026-06-02 00:00:00,2200,7748,9269,20391,B,KM,MANHA
2026-06-02 00:00:00,2270,595,664,1507,C,KK,TARDE
2026-06-02 00:00:00,2270,2161,2411,5472,C,KC,TARDE
2026-06-02 00:00:00,2270,3094,2754,6251,C,KK,TARDE
2026-06-02 00:00:00,2430,3066,2629,6388,B,KK,MANHA
2026-06-02 00:00:00,2430,3311,4396,10682,B,MM,MANHA
2026-06-02 00:00:00,2430,3726,3408,8281,B,KB,TARDE
2026-06-02 00:00:00,2430,5286,3453,8390,BC,KK,TARDE
2026-06-02 00:00:00,2430,9641,11336,27546,B,KM,MANHA
2026-06-03 00:00:00,2040,1361,2153,4392,B,CM,TARDE
2026-06-03 00:00:00,2040,2373,3324,6780,B,KM,MANHA
2026-06-03 00:00:00,2040,2640,2876,5867,B,KM,MANHA
2026-06-03 00:00:00,2040,3775,5609,11442,B,MC,TARDE
2026-06-03 00:00:00,2040,6291,6854,13982,B,BK,TARDE
2026-06-03 00:00:00,2200,1218,1787,3931,B,CM,TARDE
2026-06-03 00:00:00,2200,2147,1268,2789,BC,BK-RI,MANHA
2026-06-03 00:00:00,2200,2919,3791,8340,B,KM,TARDE
2026-06-03 00:00:00,2200,7321,7395,16269,B,KK,MANHA
2026-06-03 00:00:00,2270,1143,1526,3464,B,MC,TARDE
2026-06-03 00:00:00,2270,1426,1795,4074,B,KM,TARDE
2026-06-03 00:00:00,2270,2895,4115,9341,B,MM,MANHA
2026-06-03 00:00:00,2430,1102,1315,3195,B,BC,TARDE
2026-06-03 00:00:00,2430,1160,1447,3516,B,MC,TARDE
2026-06-03 00:00:00,2430,4639,2767,6723,BC,KK-RI,MANHA
2026-06-03 00:00:00,2430,4919,4218,10249,B,KK,TARDE
2026-06-03 00:00:00,2430,7288,8570,20825,B,KM,TARDE
2026-06-04 00:00:00,2040,5051,3392,6919,BC,KK-RI,TARDE
2026-06-04 00:00:00,2200,7246,6862,15096,B,KK-RI/E,TARDE
2026-06-04 00:00:00,2200,18899,14940,32868,BC,CC,TARDE
2026-06-04 00:00:00,2270,1949,2353,5341,C,KM,TARDE
2026-06-04 00:00:00,2430,8142,6635,16123,C,BK,TARDE
2026-06-05 00:00:00,2040,1216,1569,3200,B,KK,TARDE
2026-06-05 00:00:00,2040,2244,2895,5905,B,KM,TARDE
2026-06-05 00:00:00,2040,2272,2396,4887,C,KK,MANHA
2026-06-05 00:00:00,2040,2571,3191,6509,C,KK,MANHA
2026-06-05 00:00:00,2040,7311,10240,20889,B,KM,TARDE
2026-06-05 00:00:00,2200,923,1063,2338,C,KK,MANHA
2026-06-05 00:00:00,2200,1470,815,1793,BC,KK-RI,MANHA
2026-06-05 00:00:00,2200,2759,1718,3779,BC,BK,TARDE
2026-06-05 00:00:00,2200,5469,3032,6670,BC,KK-RI,MANHA
2026-06-05 00:00:00,2200,7588,5475,12045,BC,KK,TARDE
2026-06-05 00:00:00,2200,8403,4658,10247,BC,KK-RI,MANHA
2026-06-05 00:00:00,2200,8610,6807,14975,BC,CC,MANHA
2026-06-05 00:00:00,2200,16371,9420,20724,BC,KK,MANHA
2026-06-08 00:00:00,2040,1343,1145,2335,BC,KM,TARDE
2026-06-08 00:00:00,2040,3076,4309,8790,B,KM,TARDE
2026-06-08 00:00:00,2040,4113,4481,9141,B,KK,TARDE
2026-06-08 00:00:00,2200,903,501,1102,BC,KK,TARDE
2026-06-08 00:00:00,2200,2633,4127,9079,B,CC,MANHA
2026-06-08 00:00:00,2200,2935,1934,4254,BC,KK,TARDE
2026-06-08 00:00:00,2200,2962,3848,8465,B,KM,MANHA
2026-06-08 00:00:00,2270,2531,2478,5625,B,BK,TARDE
2026-06-08 00:00:00,2270,11551,16415,37262,B,MM,MANHA
2026-06-08 00:00:00,2430,1364,1812,4406,B,CM,MANHA
2026-06-08 00:00:00,2430,1491,1754,4262,B,KM,MANHA
2026-06-08 00:00:00,2430,3377,3658,8888,B,KM,TARDE
2026-06-08 00:00:00,2430,5362,3838,9326,BC,KM,TARDE
